"hw.number","mean.temp","max.temp","min.temp","length","start.date","end.date","start.doy","start.month","days.above.80","days.above.85","days.above.90","days.above.95","days.above.99th","days.above.99.5th","first.in.season","threshold","mean.temp.quantile","max.temp.quantile","min.temp.quantile","mean.temp.1","mean.summer.temp","city"
16,81.926,82.238,81.4280000000001,3,2072-06-27,2072-06-29,178,6,3,0,0,0,0,0,0,81.2119999999999,0.842739726027397,0.848767123287671,0.829315068493151,61.9635791780822,78.6117176470588,"ny"
17,83.9795,85.946,81.5539999999999,4,2072-07-01,2072-07-04,182,7,4,1,0,0,0,0,0,81.2119999999999,0.883013698630137,0.928767123287671,0.833150684931507,61.9635791780822,78.6117176470588,"ny"
18,84.749,89.006,81.4819999999999,14,2072-07-14,2072-07-27,195,7,14,6,0,0,0,0,0,81.2119999999999,0.903835616438356,0.973698630136986,0.831232876712329,61.9635791780822,78.6117176470588,"ny"
19,84.212,85.3700000000001,82.022,3,2072-07-31,2072-08-02,212,7,3,2,0,0,0,0,0,81.2119999999999,0.889041095890411,0.918630136986301,0.844383561643836,61.9635791780822,78.6117176470588,"ny"
20,88.5812,91.1839999999999,85.3339999999999,5,2072-08-04,2072-08-08,216,8,5,5,2,0,0,0,0,81.2119999999999,0.968219178082192,0.988219178082192,0.916712328767123,61.9635791780822,78.6117176470588,"ny"
21,84.74225,89.9239999999999,81.4280000000001,8,2072-08-10,2072-08-17,222,8,8,3,0,0,0,0,0,81.2119999999999,0.903835616438356,0.97972602739726,0.829315068493151,61.9635791780822,78.6117176470588,"ny"
22,84.533,86.8819999999999,82.1839999999999,8,2072-08-25,2072-09-01,237,8,8,3,0,0,0,0,0,81.2119999999999,0.897260273972603,0.944383561643836,0.847123287671233,61.9635791780822,78.6117176470588,"ny"
23,85.66925,87.008,83.354,8,2073-06-08,2073-06-15,158,6,8,7,0,0,0,0,1,81.2119999999999,0.921917808219178,0.948767123287671,0.869041095890411,61.9635791780822,78.6117176470588,"ny"
24,83.0479999999999,84.6679999999999,81.86,5,2073-06-26,2073-06-30,176,6,5,0,0,0,0,0,0,81.2119999999999,0.862191780821918,0.900821917808219,0.842465753424658,61.9635791780822,78.6117176470588,"ny"
25,87.5365454545454,91.9579999999999,83.354,11,2073-07-03,2073-07-13,183,7,11,9,2,0,1,0,0,81.2119999999999,0.955890410958904,0.992602739726027,0.869041095890411,61.9635791780822,78.6117176470588,"ny"
26,86.6048,92.642,81.2839999999999,20,2073-07-16,2073-08-04,196,7,20,12,6,0,2,1,0,81.2119999999999,0.941369863013699,0.996438356164384,0.826027397260274,61.9635791780822,78.6117176470588,"ny"
27,85.496,88.988,82.3819999999999,9,2073-08-08,2073-08-16,219,8,9,5,0,0,0,0,0,81.2119999999999,0.92,0.973424657534247,0.85013698630137,61.9635791780822,78.6117176470588,"ny"
28,83.0255,84.254,81.4819999999999,4,2073-09-02,2073-09-05,244,9,4,0,0,0,0,0,0,81.2119999999999,0.861643835616438,0.890958904109589,0.831232876712329,61.9635791780822,78.6117176470588,"ny"
29,81.9275,82.868,81.5539999999999,4,2073-09-08,2073-09-11,250,9,4,0,0,0,0,0,0,81.2119999999999,0.842739726027397,0.857534246575342,0.833150684931507,61.9635791780822,78.6117176470588,"ny"
30,83.882,84.6499999999999,83.0480000000001,3,2074-06-22,2074-06-24,172,6,3,0,0,0,0,0,1,81.2119999999999,0.88,0.89972602739726,0.862465753424658,61.9635791780822,78.6117176470588,"ny"
31,87.7658,91.76,82.3999999999999,10,2074-06-27,2074-07-06,177,6,10,7,3,0,2,0,0,81.2119999999999,0.958082191780822,0.991780821917808,0.850684931506849,61.9635791780822,78.6117176470588,"ny"
32,82.967,84.128,81.806,2,2074-07-15,2074-07-16,195,7,2,0,0,0,0,0,0,81.2119999999999,0.86027397260274,0.888767123287671,0.841095890410959,61.9635791780822,78.6117176470588,"ny"
33,88.421,92.4260000000001,83.966,18,2074-07-18,2074-08-04,198,7,18,16,5,0,2,1,0,81.2119999999999,0.967397260273973,0.995890410958904,0.883013698630137,61.9635791780822,78.6117176470588,"ny"
34,87.9836,94.7119999999999,82.4179999999999,20,2074-08-07,2074-08-26,218,8,20,16,5,0,4,3,0,81.2119999999999,0.961643835616438,0.999452054794521,0.850958904109589,61.9635791780822,78.6117176470588,"ny"
35,84.29,87.314,82.3819999999999,4,2074-08-31,2074-09-03,242,8,4,1,0,0,0,0,0,81.2119999999999,0.891780821917808,0.953972602739726,0.85013698630137,61.9635791780822,78.6117176470588,"ny"
36,85.8704,90.248,81.95,10,2074-09-06,2074-09-15,248,9,10,6,1,0,0,0,0,81.2119999999999,0.925205479452055,0.983835616438356,0.843287671232877,61.9635791780822,78.6117176470588,"ny"
37,81.788,82.0399999999999,81.536,2,2074-09-27,2074-09-28,269,9,2,0,0,0,0,0,0,81.2119999999999,0.840547945205479,0.844657534246575,0.831506849315068,61.9635791780822,78.6117176470588,"ny"
38,82.6295,83.8940000000001,81.59,4,2075-06-03,2075-06-06,153,6,4,0,0,0,0,0,1,81.2119999999999,0.853150684931507,0.880821917808219,0.834246575342466,61.9635791780822,78.6117176470588,"ny"
39,84.749,85.946,83.552,2,2075-06-14,2075-06-15,164,6,2,1,0,0,0,0,0,81.2119999999999,0.903835616438356,0.928767123287671,0.873972602739726,61.9635791780822,78.6117176470588,"ny"
40,84.8048,87.908,81.3560000000001,10,2075-06-18,2075-06-27,168,6,10,3,0,0,0,0,0,81.2119999999999,0.904657534246575,0.960547945205479,0.826849315068493,61.9635791780822,78.6117176470588,"ny"
41,86.4194915254237,95.8459999999999,81.5539999999999,59,2075-07-04,2075-08-31,184,7,59,38,6,1,5,5,0,81.2119999999999,0.937260273972603,1,0.833150684931507,61.9635791780822,78.6117176470588,"ny"
42,83.8849999999999,85.658,82.1119999999999,2,2075-09-03,2075-09-04,245,9,2,1,0,0,0,0,0,81.2119999999999,0.88,0.921917808219178,0.845479452054794,61.9635791780822,78.6117176470588,"ny"
43,83.756,85.55,81.662,3,2075-09-06,2075-09-08,248,9,3,1,0,0,0,0,0,81.2119999999999,0.878082191780822,0.92027397260274,0.837260273972603,61.9635791780822,78.6117176470588,"ny"
44,84.2411428571428,86.738,82.652,7,2075-09-13,2075-09-19,255,9,7,2,0,0,0,0,0,81.2119999999999,0.88986301369863,0.942465753424658,0.853698630136986,61.9635791780822,78.6117176470588,"ny"
45,84.083,85.136,83.03,2,2076-05-24,2076-05-25,144,5,2,1,0,0,0,0,1,81.2119999999999,0.886849315068493,0.912054794520548,0.862191780821918,61.9635791780822,78.6117176470588,"ny"
46,83.8175,85.0280000000001,82.166,8,2076-06-15,2076-06-22,166,6,8,1,0,0,0,0,0,81.2119999999999,0.879452054794521,0.90986301369863,0.846575342465753,61.9635791780822,78.6117176470588,"ny"
47,87.48125,92.66,81.338,24,2076-06-27,2076-07-20,178,6,24,18,8,0,4,2,0,81.2119999999999,0.955068493150685,0.996712328767123,0.826301369863014,61.9635791780822,78.6117176470588,"ny"
48,84.299,85.064,83.5339999999999,2,2076-07-25,2076-07-26,206,7,2,1,0,0,0,0,0,81.2119999999999,0.891780821917808,0.910958904109589,0.873150684931507,61.9635791780822,78.6117176470588,"ny"
49,85.274,88.844,81.2839999999999,6,2076-07-30,2076-08-04,211,7,6,3,0,0,0,0,0,81.2119999999999,0.914246575342466,0.972054794520548,0.826027397260274,61.9635791780822,78.6117176470588,"ny"
50,86.1224,92.3360000000001,81.2659999999999,10,2076-08-06,2076-08-15,218,8,10,6,3,0,1,1,0,81.2119999999999,0.93013698630137,0.995616438356164,0.824931506849315,61.9635791780822,78.6117176470588,"ny"
51,87.017,91.2020000000001,82.1839999999999,4,2076-08-17,2076-08-20,229,8,4,2,1,0,0,0,0,81.2119999999999,0.948767123287671,0.988493150684931,0.847123287671233,61.9635791780822,78.6117176470588,"ny"
52,84.686,86.8999999999999,81.8419999999999,4,2076-08-26,2076-08-29,238,8,4,2,0,0,0,0,0,81.2119999999999,0.900821917808219,0.945479452054795,0.842191780821918,61.9635791780822,78.6117176470588,"ny"
53,83.4602,87.08,81.7339999999999,10,2076-09-06,2076-09-15,249,9,10,1,0,0,0,0,0,81.2119999999999,0.87013698630137,0.95013698630137,0.838904109589041,61.9635791780822,78.6117176470588,"ny"
54,85.2439999999999,87.566,82.652,4,2077-06-29,2077-07-02,179,6,4,2,0,0,0,0,1,81.2119999999999,0.913698630136986,0.956712328767123,0.853698630136986,61.9635791780822,78.6117176470588,"ny"
55,85.577,86.252,83.786,4,2077-07-09,2077-07-12,189,7,4,3,0,0,0,0,0,81.2119999999999,0.920821917808219,0.933972602739726,0.879178082191781,61.9635791780822,78.6117176470588,"ny"
56,86.65304,95.414,81.608,25,2077-07-15,2077-08-08,195,7,25,15,5,1,3,2,0,81.2119999999999,0.941643835616438,0.99972602739726,0.835068493150685,61.9635791780822,78.6117176470588,"ny"
57,85.834625,91.562,81.248,16,2077-08-11,2077-08-26,222,8,16,9,1,0,1,0,0,81.2119999999999,0.924657534246575,0.991232876712329,0.823835616438356,61.9635791780822,78.6117176470588,"ny"
58,84.641,87.4579999999999,81.248,6,2077-08-28,2077-09-02,239,8,6,3,0,0,0,0,0,81.2119999999999,0.899178082191781,0.954794520547945,0.823835616438356,61.9635791780822,78.6117176470588,"ny"
59,83.0389999999999,83.0839999999999,82.994,2,2078-06-22,2078-06-23,172,6,2,0,0,0,0,0,1,81.2119999999999,0.862191780821918,0.863287671232877,0.861643835616438,61.9635791780822,78.6117176470588,"ny"
60,86.2429999999999,87.152,85.3339999999999,2,2078-07-01,2078-07-02,181,7,2,2,0,0,0,0,0,81.2119999999999,0.932876712328767,0.952328767123288,0.916712328767123,61.9635791780822,78.6117176470588,"ny"
61,84.0379999999999,86.3239999999999,81.788,4,2078-07-08,2078-07-11,188,7,4,1,0,0,0,0,0,81.2119999999999,0.884109589041096,0.936164383561644,0.840547945205479,61.9635791780822,78.6117176470588,"ny"
62,83.831,84.722,82.9399999999999,2,2078-07-14,2078-07-15,194,7,2,0,0,0,0,0,0,81.2119999999999,0.879452054794521,0.903561643835616,0.86,61.9635791780822,78.6117176470588,"ny"
63,84.335,86.486,81.77,8,2078-07-18,2078-07-25,198,7,8,4,0,0,0,0,0,81.2119999999999,0.892602739726027,0.938904109589041,0.84027397260274,61.9635791780822,78.6117176470588,"ny"
64,85.04825,91.994,81.446,16,2078-07-27,2078-08-11,207,7,16,6,2,0,1,0,0,81.2119999999999,0.91041095890411,0.992876712328767,0.83013698630137,61.9635791780822,78.6117176470588,"ny"
65,84.3152,85.892,81.446,5,2078-08-13,2078-08-17,224,8,5,2,0,0,0,0,0,81.2119999999999,0.892602739726027,0.926849315068493,0.83013698630137,61.9635791780822,78.6117176470588,"ny"
66,82.1984,84.218,81.2119999999999,5,2078-08-23,2078-08-27,234,8,5,0,0,0,0,0,0,81.2119999999999,0.847123287671233,0.88958904109589,0.823013698630137,61.9635791780822,78.6117176470588,"ny"
67,83.753,87.998,81.662,6,2078-08-30,2078-09-04,241,8,6,1,0,0,0,0,0,81.2119999999999,0.878082191780822,0.962191780821918,0.837260273972603,61.9635791780822,78.6117176470588,"ny"
68,83.102,85.0280000000001,81.446,5,2079-05-29,2079-06-02,148,5,5,1,0,0,0,0,1,81.2119999999999,0.863287671232877,0.90986301369863,0.83013698630137,61.9635791780822,78.6117176470588,"ny"
69,83.1559999999999,84.3619999999999,81.7339999999999,3,2079-06-07,2079-06-09,157,6,3,0,0,0,0,0,0,81.2119999999999,0.864931506849315,0.893698630136986,0.838904109589041,61.9635791780822,78.6117176470588,"ny"
70,83.294,84.974,81.4280000000001,3,2079-06-25,2079-06-27,175,6,3,0,0,0,0,0,0,81.2119999999999,0.867945205479452,0.908767123287671,0.829315068493151,61.9635791780822,78.6117176470588,"ny"
71,82.85,83.498,82.2020000000001,2,2079-06-30,2079-07-01,180,6,2,0,0,0,0,0,0,81.2119999999999,0.857260273972603,0.871780821917808,0.847945205479452,61.9635791780822,78.6117176470588,"ny"
72,88.5003255813953,94.442,81.5539999999999,43,2079-07-03,2079-08-14,183,7,43,36,16,0,9,4,0,81.2119999999999,0.967671232876712,0.999178082191781,0.833150684931507,61.9635791780822,78.6117176470588,"ny"
73,82.742,83.6780000000001,81.806,2,2079-08-17,2079-08-18,228,8,2,0,0,0,0,0,0,81.2119999999999,0.855342465753425,0.876438356164384,0.841095890410959,61.9635791780822,78.6117176470588,"ny"
74,83.5969999999999,83.7319999999999,83.4619999999999,2,2079-08-20,2079-08-21,231,8,2,0,0,0,0,0,0,81.2119999999999,0.874794520547945,0.878082191780822,0.870958904109589,61.9635791780822,78.6117176470588,"ny"
75,84.488,87.044,81.986,3,2079-08-23,2079-08-25,234,8,3,1,0,0,0,0,0,81.2119999999999,0.896164383561644,0.949041095890411,0.843835616438356,61.9635791780822,78.6117176470588,"ny"
1,82.742,83.714,81.77,2,2070-06-05,2070-06-06,155,6,2,0,0,0,0,0,1,81.2119999999999,0.855342465753425,0.876986301369863,0.84027397260274,61.9635791780822,78.6117176470588,"nwk"
2,85.4908571428571,88.556,81.3560000000001,7,2070-06-14,2070-06-20,164,6,7,4,0,0,0,0,0,81.2119999999999,0.91972602739726,0.968219178082192,0.826849315068493,61.9635791780822,78.6117176470588,"nwk"
3,82.712,83.66,81.4819999999999,3,2070-06-29,2070-07-01,179,6,3,0,0,0,0,0,0,81.2119999999999,0.854794520547945,0.876164383561644,0.831232876712329,61.9635791780822,78.6117176470588,"nwk"
4,83.735,85.838,81.2839999999999,6,2070-07-03,2070-07-08,183,7,6,2,0,0,0,0,0,81.2119999999999,0.878082191780822,0.924931506849315,0.826027397260274,61.9635791780822,78.6117176470588,"nwk"
5,83.264,84.4339999999999,82.094,2,2070-07-10,2070-07-11,190,7,2,0,0,0,0,0,0,81.2119999999999,0.867397260273973,0.895342465753425,0.844931506849315,61.9635791780822,78.6117176470588,"nwk"
6,85.9926875,90.302,81.2839999999999,32,2070-07-13,2070-08-13,193,7,32,22,1,0,0,0,0,81.2119999999999,0.928767123287671,0.984109589041096,0.826027397260274,61.9635791780822,78.6117176470588,"nwk"
7,83.8976,85.1539999999999,83.0839999999999,5,2070-08-21,2070-08-25,232,8,5,1,0,0,0,0,0,81.2119999999999,0.880821917808219,0.912328767123288,0.863287671232877,61.9635791780822,78.6117176470588,"nwk"
8,82.166,82.76,81.2659999999999,3,2070-09-01,2070-09-03,243,9,3,0,0,0,0,0,0,81.2119999999999,0.846575342465753,0.856164383561644,0.824931506849315,61.9635791780822,78.6117176470588,"nwk"
9,82.0399999999999,82.742,81.5539999999999,3,2070-09-14,2070-09-16,256,9,3,0,0,0,0,0,0,81.2119999999999,0.844657534246575,0.855342465753425,0.833150684931507,61.9635791780822,78.6117176470588,"nwk"
10,85.038,87.638,82.544,9,2071-06-17,2071-06-25,167,6,9,4,0,0,0,0,1,81.2119999999999,0.90986301369863,0.956986301369863,0.852876712328767,61.9635791780822,78.6117176470588,"nwk"
11,86.558,90.914,82.994,3,2071-06-27,2071-06-29,177,6,3,2,1,0,0,0,0,81.2119999999999,0.940547945205479,0.987397260273973,0.861643835616438,61.9635791780822,78.6117176470588,"nwk"
12,85.4790588235294,89.7980000000001,81.4280000000001,17,2071-07-10,2071-07-26,190,7,17,9,0,0,0,0,0,81.2119999999999,0.91972602739726,0.978082191780822,0.829315068493151,61.9635791780822,78.6117176470588,"nwk"
13,88.802375,92.1739999999999,84.686,16,2071-07-29,2071-08-13,209,7,16,15,5,0,2,0,0,81.2119999999999,0.970958904109589,0.994794520547945,0.901369863013699,61.9635791780822,78.6117176470588,"nwk"
14,86.0405,88.52,84.038,8,2071-08-21,2071-08-28,232,8,8,5,0,0,0,0,0,81.2119999999999,0.929041095890411,0.967945205479452,0.885205479452055,61.9635791780822,78.6117176470588,"nwk"
15,83.309,83.948,82.67,2,2072-06-23,2072-06-24,174,6,2,0,0,0,0,0,1,81.2119999999999,0.867945205479452,0.882739726027397,0.854520547945205,61.9635791780822,78.6117176470588,"nwk"
16,81.926,82.238,81.4280000000001,3,2072-06-27,2072-06-29,178,6,3,0,0,0,0,0,0,81.2119999999999,0.842739726027397,0.848767123287671,0.829315068493151,61.9635791780822,78.6117176470588,"nwk"
17,83.9795,85.946,81.5539999999999,4,2072-07-01,2072-07-04,182,7,4,1,0,0,0,0,0,81.2119999999999,0.883013698630137,0.928767123287671,0.833150684931507,61.9635791780822,78.6117176470588,"nwk"
18,84.749,89.006,81.4819999999999,14,2072-07-14,2072-07-27,195,7,14,6,0,0,0,0,0,81.2119999999999,0.903835616438356,0.973698630136986,0.831232876712329,61.9635791780822,78.6117176470588,"nwk"
19,84.212,85.3700000000001,82.022,3,2072-07-31,2072-08-02,212,7,3,2,0,0,0,0,0,81.2119999999999,0.889041095890411,0.918630136986301,0.844383561643836,61.9635791780822,78.6117176470588,"nwk"
20,88.5812,91.1839999999999,85.3339999999999,5,2072-08-04,2072-08-08,216,8,5,5,2,0,0,0,0,81.2119999999999,0.968219178082192,0.988219178082192,0.916712328767123,61.9635791780822,78.6117176470588,"nwk"
21,84.74225,89.9239999999999,81.4280000000001,8,2072-08-10,2072-08-17,222,8,8,3,0,0,0,0,0,81.2119999999999,0.903835616438356,0.97972602739726,0.829315068493151,61.9635791780822,78.6117176470588,"nwk"
22,84.533,86.8819999999999,82.1839999999999,8,2072-08-25,2072-09-01,237,8,8,3,0,0,0,0,0,81.2119999999999,0.897260273972603,0.944383561643836,0.847123287671233,61.9635791780822,78.6117176470588,"nwk"
23,85.66925,87.008,83.354,8,2073-06-08,2073-06-15,158,6,8,7,0,0,0,0,1,81.2119999999999,0.921917808219178,0.948767123287671,0.869041095890411,61.9635791780822,78.6117176470588,"nwk"
24,83.0479999999999,84.6679999999999,81.86,5,2073-06-26,2073-06-30,176,6,5,0,0,0,0,0,0,81.2119999999999,0.862191780821918,0.900821917808219,0.842465753424658,61.9635791780822,78.6117176470588,"nwk"
25,87.5365454545454,91.9579999999999,83.354,11,2073-07-03,2073-07-13,183,7,11,9,2,0,1,0,0,81.2119999999999,0.955890410958904,0.992602739726027,0.869041095890411,61.9635791780822,78.6117176470588,"nwk"
26,86.6048,92.642,81.2839999999999,20,2073-07-16,2073-08-04,196,7,20,12,6,0,2,1,0,81.2119999999999,0.941369863013699,0.996438356164384,0.826027397260274,61.9635791780822,78.6117176470588,"nwk"
27,85.496,88.988,82.3819999999999,9,2073-08-08,2073-08-16,219,8,9,5,0,0,0,0,0,81.2119999999999,0.92,0.973424657534247,0.85013698630137,61.9635791780822,78.6117176470588,"nwk"
28,83.0255,84.254,81.4819999999999,4,2073-09-02,2073-09-05,244,9,4,0,0,0,0,0,0,81.2119999999999,0.861643835616438,0.890958904109589,0.831232876712329,61.9635791780822,78.6117176470588,"nwk"
29,81.9275,82.868,81.5539999999999,4,2073-09-08,2073-09-11,250,9,4,0,0,0,0,0,0,81.2119999999999,0.842739726027397,0.857534246575342,0.833150684931507,61.9635791780822,78.6117176470588,"nwk"
30,83.882,84.6499999999999,83.0480000000001,3,2074-06-22,2074-06-24,172,6,3,0,0,0,0,0,1,81.2119999999999,0.88,0.89972602739726,0.862465753424658,61.9635791780822,78.6117176470588,"nwk"
31,87.7658,91.76,82.3999999999999,10,2074-06-27,2074-07-06,177,6,10,7,3,0,2,0,0,81.2119999999999,0.958082191780822,0.991780821917808,0.850684931506849,61.9635791780822,78.6117176470588,"nwk"
32,82.967,84.128,81.806,2,2074-07-15,2074-07-16,195,7,2,0,0,0,0,0,0,81.2119999999999,0.86027397260274,0.888767123287671,0.841095890410959,61.9635791780822,78.6117176470588,"nwk"
33,88.421,92.4260000000001,83.966,18,2074-07-18,2074-08-04,198,7,18,16,5,0,2,1,0,81.2119999999999,0.967397260273973,0.995890410958904,0.883013698630137,61.9635791780822,78.6117176470588,"nwk"
34,87.9836,94.7119999999999,82.4179999999999,20,2074-08-07,2074-08-26,218,8,20,16,5,0,4,3,0,81.2119999999999,0.961643835616438,0.999452054794521,0.850958904109589,61.9635791780822,78.6117176470588,"nwk"
