"hw.number","mean.var","max.var","min.var","length","end.date","start.date","start.doy","start.month","days.above.abs.thresh.1","days.above.abs.thresh.2","days.above.abs.thresh.3","days.above.abs.thresh.4","days.above.99th","days.above.99.5th","first.in.year","threshold","mean.var.quantile","max.var.quantile","min.var.quantile","mean.yearround.var","mean.seasonal.var","city"
48,302.205,302.63,301.78,2,2076-07-26,2076-07-25,206,7,2,1,0,0,0,0,0,300.49,0.891780821917808,0.910958904109589,0.873150684931507,289.796432876712,299.04539869281,"ny"
49,302.746666666667,304.73,300.53,6,2076-08-04,2076-07-30,211,7,6,3,0,0,0,0,0,300.49,0.914246575342466,0.972054794520548,0.826027397260274,289.796432876712,299.04539869281,"ny"
50,303.218,306.67,300.52,10,2076-08-15,2076-08-06,218,8,10,6,3,0,1,1,0,300.49,0.93013698630137,0.995616438356164,0.824931506849315,289.796432876712,299.04539869281,"ny"
51,303.715,306.04,301.03,4,2076-08-20,2076-08-17,229,8,4,2,1,0,0,0,0,300.49,0.948767123287671,0.988493150684931,0.847123287671233,289.796432876712,299.04539869281,"ny"
52,302.42,303.65,300.84,4,2076-08-29,2076-08-26,238,8,4,2,0,0,0,0,0,300.49,0.900821917808219,0.945479452054795,0.842191780821918,289.796432876712,299.04539869281,"ny"
53,301.739,303.75,300.78,10,2076-09-15,2076-09-06,249,9,10,1,0,0,0,0,0,300.49,0.87013698630137,0.95013698630137,0.838904109589041,289.796432876712,299.04539869281,"ny"
54,302.73,304.02,301.29,4,2077-07-02,2077-06-29,179,6,4,2,0,0,0,0,1,300.49,0.913972602739726,0.956712328767123,0.853698630136986,289.796432876712,299.04539869281,"ny"
55,302.915,303.29,301.92,4,2077-07-12,2077-07-09,189,7,4,3,0,0,0,0,0,300.49,0.920821917808219,0.933972602739726,0.879178082191781,289.796432876712,299.04539869281,"ny"
56,303.5128,308.38,300.71,25,2077-08-08,2077-07-15,195,7,25,15,5,1,3,2,0,300.49,0.941643835616438,0.99972602739726,0.835068493150685,289.796432876712,299.04539869281,"ny"
57,303.058125,306.24,300.51,16,2077-08-26,2077-08-11,222,8,16,8,1,0,1,0,0,300.49,0.924657534246575,0.991232876712329,0.823835616438356,289.796432876712,299.04539869281,"ny"
58,302.395,303.96,300.51,6,2077-09-02,2077-08-28,239,8,6,3,0,0,0,0,0,300.49,0.899178082191781,0.954794520547945,0.823835616438356,289.796432876712,299.04539869281,"ny"
59,301.505,301.53,301.48,2,2078-06-23,2078-06-22,172,6,2,0,0,0,0,0,1,300.49,0.862191780821918,0.863287671232877,0.861643835616438,289.796432876712,299.04539869281,"ny"
60,303.285,303.79,302.78,2,2078-07-02,2078-07-01,181,7,2,2,0,0,0,0,0,300.49,0.932876712328767,0.952328767123288,0.916712328767123,289.796432876712,299.04539869281,"ny"
61,302.06,303.33,300.81,4,2078-07-11,2078-07-08,188,7,4,1,0,0,0,0,0,300.49,0.885205479452055,0.936164383561644,0.840547945205479,289.796432876712,299.04539869281,"ny"
62,301.945,302.44,301.45,2,2078-07-15,2078-07-14,194,7,2,0,0,0,0,0,0,300.49,0.879452054794521,0.903561643835616,0.86,289.796432876712,299.04539869281,"ny"
63,302.225,303.42,300.8,8,2078-07-25,2078-07-18,198,7,8,4,0,0,0,0,0,300.49,0.892602739726027,0.938904109589041,0.84027397260274,289.796432876712,299.04539869281,"ny"
64,302.62125,306.48,300.62,16,2078-08-11,2078-07-27,207,7,16,6,2,0,1,0,0,300.49,0.91041095890411,0.992876712328767,0.83013698630137,289.796432876712,299.04539869281,"ny"
65,302.214,303.09,300.62,5,2078-08-17,2078-08-13,224,8,5,2,0,0,0,0,0,300.49,0.892602739726027,0.926849315068493,0.83013698630137,289.796432876712,299.04539869281,"ny"
66,301.038,302.16,300.49,5,2078-08-27,2078-08-23,234,8,5,0,0,0,0,0,0,300.49,0.847123287671233,0.88958904109589,0.823013698630137,289.796432876712,299.04539869281,"ny"
67,301.901666666667,304.26,300.74,6,2078-09-04,2078-08-30,241,8,6,1,0,0,0,0,0,300.49,0.878082191780822,0.962191780821918,0.837260273972603,289.796432876712,299.04539869281,"ny"
68,301.54,302.61,300.62,5,2079-06-02,2079-05-29,148,5,5,1,0,0,0,0,1,300.49,0.863561643835616,0.90986301369863,0.83013698630137,289.796432876712,299.04539869281,"ny"
69,301.57,302.24,300.78,3,2079-06-09,2079-06-07,157,6,3,0,0,0,0,0,0,300.49,0.864931506849315,0.893698630136986,0.838904109589041,289.796432876712,299.04539869281,"ny"
70,301.646666666667,302.58,300.61,3,2079-06-27,2079-06-25,175,6,3,0,0,0,0,0,0,300.49,0.867945205479452,0.908767123287671,0.829315068493151,289.796432876712,299.04539869281,"ny"
71,301.4,301.76,301.04,2,2079-07-01,2079-06-30,180,6,2,0,0,0,0,0,0,300.49,0.857260273972603,0.871780821917808,0.847945205479452,289.796432876712,299.04539869281,"ny"
72,304.539069767442,307.84,300.68,43,2079-08-14,2079-07-03,183,7,43,36,16,0,9,4,0,300.49,0.967671232876712,0.999178082191781,0.833150684931507,289.796432876712,299.04539869281,"ny"
73,301.34,301.86,300.82,2,2079-08-18,2079-08-17,228,8,2,0,0,0,0,0,0,300.49,0.855342465753425,0.876438356164384,0.841095890410959,289.796432876712,299.04539869281,"ny"
74,301.815,301.89,301.74,2,2079-08-21,2079-08-20,231,8,2,0,0,0,0,0,0,300.49,0.874794520547945,0.878082191780822,0.870958904109589,289.796432876712,299.04539869281,"ny"
75,302.31,303.73,300.92,3,2079-08-25,2079-08-23,234,8,3,1,0,0,0,0,0,300.49,0.896164383561644,0.949041095890411,0.843835616438356,289.796432876712,299.04539869281,"ny"
1,301.34,301.88,300.8,2,2070-06-06,2070-06-05,155,6,2,0,0,0,0,0,1,300.49,0.855342465753425,0.876986301369863,0.84027397260274,289.796432876712,299.04539869281,"nwk"
2,302.867142857143,304.57,300.57,7,2070-06-20,2070-06-14,164,6,7,4,0,0,0,0,0,300.49,0.91972602739726,0.968219178082192,0.826849315068493,289.796432876712,299.04539869281,"nwk"
3,301.323333333333,301.85,300.64,3,2070-07-01,2070-06-29,179,6,3,0,0,0,0,0,0,300.49,0.854794520547945,0.876164383561644,0.831232876712329,289.796432876712,299.04539869281,"nwk"
4,301.891666666667,303.06,300.53,6,2070-07-08,2070-07-03,183,7,6,2,0,0,0,0,0,300.49,0.878082191780822,0.924931506849315,0.826027397260274,289.796432876712,299.04539869281,"nwk"
5,301.63,302.28,300.98,2,2070-07-11,2070-07-10,190,7,2,0,0,0,0,0,0,300.49,0.867397260273973,0.895342465753425,0.844931506849315,289.796432876712,299.04539869281,"nwk"
6,303.1459375,305.54,300.53,32,2070-08-13,2070-07-13,193,7,32,22,1,0,0,0,0,300.49,0.928767123287671,0.984109589041096,0.826027397260274,289.796432876712,299.04539869281,"nwk"
7,301.982,302.68,301.53,5,2070-08-25,2070-08-21,232,8,5,1,0,0,0,0,0,300.49,0.880821917808219,0.912328767123288,0.863287671232877,289.796432876712,299.04539869281,"nwk"
8,301.02,301.35,300.52,3,2070-09-03,2070-09-01,243,9,3,0,0,0,0,0,0,300.49,0.846575342465753,0.856164383561644,0.824931506849315,289.796432876712,299.04539869281,"nwk"
9,300.95,301.34,300.68,3,2070-09-16,2070-09-14,256,9,3,0,0,0,0,0,0,300.49,0.844657534246575,0.855342465753425,0.833150684931507,289.796432876712,299.04539869281,"nwk"
10,302.615555555556,304.06,301.23,9,2071-06-25,2071-06-17,167,6,9,4,0,0,0,0,1,300.49,0.90986301369863,0.956986301369863,0.852876712328767,289.796432876712,299.04539869281,"nwk"
11,303.46,305.88,301.48,3,2071-06-29,2071-06-27,177,6,3,2,1,0,0,0,0,300.49,0.940547945205479,0.987397260273973,0.861643835616438,289.796432876712,299.04539869281,"nwk"
12,302.860588235294,305.26,300.61,17,2071-07-26,2071-07-10,190,7,17,9,0,0,0,0,0,300.49,0.91972602739726,0.978082191780822,0.829315068493151,289.796432876712,299.04539869281,"nwk"
13,304.706875,306.58,302.42,16,2071-08-13,2071-07-29,209,7,16,15,5,0,2,0,0,300.49,0.970958904109589,0.994794520547945,0.901369863013699,289.796432876712,299.04539869281,"nwk"
14,303.1725,304.55,302.06,8,2071-08-28,2071-08-21,232,8,8,5,0,0,0,0,0,300.49,0.929041095890411,0.967945205479452,0.885205479452055,289.796432876712,299.04539869281,"nwk"
15,301.655,302.01,301.3,2,2072-06-24,2072-06-23,174,6,2,0,0,0,0,0,1,300.49,0.867945205479452,0.882739726027397,0.854520547945205,289.796432876712,299.04539869281,"nwk"
16,300.886666666667,301.06,300.61,3,2072-06-29,2072-06-27,178,6,3,0,0,0,0,0,0,300.49,0.842739726027397,0.848767123287671,0.829315068493151,289.796432876712,299.04539869281,"nwk"
17,302.0275,303.12,300.68,4,2072-07-04,2072-07-01,182,7,4,1,0,0,0,0,0,300.49,0.883013698630137,0.928767123287671,0.833150684931507,289.796432876712,299.04539869281,"nwk"
18,302.455,304.82,300.64,14,2072-07-27,2072-07-14,195,7,14,6,0,0,0,0,0,300.49,0.903835616438356,0.973698630136986,0.831232876712329,289.796432876712,299.04539869281,"nwk"
19,302.156666666667,302.8,300.94,3,2072-08-02,2072-07-31,212,7,3,2,0,0,0,0,0,300.49,0.889041095890411,0.918630136986301,0.844383561643836,289.796432876712,299.04539869281,"nwk"
20,304.584,306.03,302.78,5,2072-08-08,2072-08-04,216,8,5,5,2,0,0,0,0,300.49,0.968219178082192,0.988219178082192,0.916712328767123,289.796432876712,299.04539869281,"nwk"
21,302.45125,305.33,300.61,8,2072-08-17,2072-08-10,222,8,8,3,0,0,0,0,0,300.49,0.903835616438356,0.97972602739726,0.829315068493151,289.796432876712,299.04539869281,"nwk"
22,302.335,303.64,301.03,8,2072-09-01,2072-08-25,237,8,8,3,0,0,0,0,0,300.49,0.897260273972603,0.944383561643836,0.847123287671233,289.796432876712,299.04539869281,"nwk"
23,302.96625,303.71,301.68,8,2073-06-15,2073-06-08,158,6,8,7,0,0,0,0,1,300.49,0.921917808219178,0.948767123287671,0.869041095890411,289.796432876712,299.04539869281,"nwk"
24,301.51,302.41,300.85,5,2073-06-30,2073-06-26,176,6,5,0,0,0,0,0,0,300.49,0.862465753424658,0.900821917808219,0.842465753424658,289.796432876712,299.04539869281,"nwk"
25,304.003636363636,306.46,301.68,11,2073-07-13,2073-07-03,183,7,11,9,2,0,1,0,0,300.49,0.955890410958904,0.992602739726027,0.869041095890411,289.796432876712,299.04539869281,"nwk"
26,303.486,306.84,300.53,20,2073-08-04,2073-07-16,196,7,20,12,6,0,2,1,0,300.49,0.941369863013699,0.996438356164384,0.826027397260274,289.796432876712,299.04539869281,"nwk"
27,302.87,304.81,301.14,9,2073-08-16,2073-08-08,219,8,9,5,0,0,0,0,0,300.49,0.92,0.973424657534247,0.85013698630137,289.796432876712,299.04539869281,"nwk"
28,301.4975,302.18,300.64,4,2073-09-05,2073-09-02,244,9,4,0,0,0,0,0,0,300.49,0.861643835616438,0.890958904109589,0.831232876712329,289.796432876712,299.04539869281,"nwk"
29,300.8875,301.41,300.68,4,2073-09-11,2073-09-08,250,9,4,0,0,0,0,0,0,300.49,0.842739726027397,0.857534246575342,0.833150684931507,289.796432876712,299.04539869281,"nwk"
30,301.973333333333,302.4,301.51,3,2074-06-24,2074-06-22,172,6,3,0,0,0,0,0,1,300.49,0.88,0.89972602739726,0.862465753424658,289.796432876712,299.04539869281,"nwk"
31,304.131,306.35,301.15,10,2074-07-06,2074-06-27,177,6,10,7,3,0,2,0,0,300.49,0.958082191780822,0.991780821917808,0.850684931506849,289.796432876712,299.04539869281,"nwk"
32,301.465,302.11,300.82,2,2074-07-16,2074-07-15,195,7,2,0,0,0,0,0,0,300.49,0.86027397260274,0.888767123287671,0.841095890410959,289.796432876712,299.04539869281,"nwk"
33,304.495,306.72,302.02,18,2074-08-04,2074-07-18,198,7,18,16,5,0,2,1,0,300.49,0.967397260273973,0.995890410958904,0.883013698630137,289.796432876712,299.04539869281,"nwk"
34,304.252,307.99,301.16,20,2074-08-26,2074-08-07,218,8,20,16,5,0,4,3,0,300.49,0.961643835616438,0.999452054794521,0.850958904109589,289.796432876712,299.04539869281,"nwk"
35,302.2,303.88,301.14,4,2074-09-03,2074-08-31,242,8,4,1,0,0,0,0,0,300.49,0.891780821917808,0.953972602739726,0.85013698630137,289.796432876712,299.04539869281,"nwk"
36,303.078,305.51,300.9,10,2074-09-15,2074-09-06,248,9,10,6,1,0,0,0,0,300.49,0.925205479452055,0.983835616438356,0.843287671232877,289.796432876712,299.04539869281,"nwk"
37,300.81,300.95,300.67,2,2074-09-28,2074-09-27,269,9,2,0,0,0,0,0,0,300.49,0.840547945205479,0.844657534246575,0.831506849315068,289.796432876712,299.04539869281,"nwk"
38,301.2775,301.98,300.7,4,2075-06-06,2075-06-03,153,6,4,0,0,0,0,0,1,300.49,0.853150684931507,0.880821917808219,0.834246575342466,289.796432876712,299.04539869281,"nwk"
39,302.455,303.12,301.79,2,2075-06-15,2075-06-14,164,6,2,1,0,0,0,0,0,300.49,0.903835616438356,0.928767123287671,0.873972602739726,289.796432876712,299.04539869281,"nwk"
40,302.486,304.21,300.57,10,2075-06-27,2075-06-18,168,6,10,3,0,0,0,0,0,300.49,0.904657534246575,0.960547945205479,0.826849315068493,289.796432876712,299.04539869281,"nwk"
41,303.383050847458,308.62,300.68,59,2075-08-31,2075-07-04,184,7,59,38,6,1,5,5,0,300.49,0.937260273972603,1,0.833150684931507,289.796432876712,299.04539869281,"nwk"
42,301.975,302.96,300.99,2,2075-09-04,2075-09-03,245,9,2,1,0,0,0,0,0,300.49,0.88,0.921917808219178,0.845479452054794,289.796432876712,299.04539869281,"nwk"
43,301.903333333333,302.9,300.74,3,2075-09-08,2075-09-06,248,9,3,1,0,0,0,0,0,300.49,0.878082191780822,0.92027397260274,0.837260273972603,289.796432876712,299.04539869281,"nwk"
44,302.172857142857,303.56,301.29,7,2075-09-19,2075-09-13,255,9,7,2,0,0,0,0,0,300.49,0.88986301369863,0.942465753424658,0.853698630136986,289.796432876712,299.04539869281,"nwk"
45,302.085,302.67,301.5,2,2076-05-25,2076-05-24,144,5,2,1,0,0,0,0,1,300.49,0.886849315068493,0.912054794520548,0.862191780821918,289.796432876712,299.04539869281,"nwk"
46,301.9375,302.61,301.02,8,2076-06-22,2076-06-15,166,6,8,1,0,0,0,0,0,300.49,0.879452054794521,0.90986301369863,0.846575342465753,289.796432876712,299.04539869281,"nwk"
47,303.972916666667,306.85,300.56,24,2076-07-20,2076-06-27,178,6,24,18,8,0,4,2,0,300.49,0.955068493150685,0.996712328767123,0.826301369863014,289.796432876712,299.04539869281,"nwk"
48,302.205,302.63,301.78,2,2076-07-26,2076-07-25,206,7,2,1,0,0,0,0,0,300.49,0.891780821917808,0.910958904109589,0.873150684931507,289.796432876712,299.04539869281,"nwk"
49,302.746666666667,304.73,300.53,6,2076-08-04,2076-07-30,211,7,6,3,0,0,0,0,0,300.49,0.914246575342466,0.972054794520548,0.826027397260274,289.796432876712,299.04539869281,"nwk"
50,303.218,306.67,300.52,10,2076-08-15,2076-08-06,218,8,10,6,3,0,1,1,0,300.49,0.93013698630137,0.995616438356164,0.824931506849315,289.796432876712,299.04539869281,"nwk"
51,303.715,306.04,301.03,4,2076-08-20,2076-08-17,229,8,4,2,1,0,0,0,0,300.49,0.948767123287671,0.988493150684931,0.847123287671233,289.796432876712,299.04539869281,"nwk"
52,302.42,303.65,300.84,4,2076-08-29,2076-08-26,238,8,4,2,0,0,0,0,0,300.49,0.900821917808219,0.945479452054795,0.842191780821918,289.796432876712,299.04539869281,"nwk"
53,301.739,303.75,300.78,10,2076-09-15,2076-09-06,249,9,10,1,0,0,0,0,0,300.49,0.87013698630137,0.95013698630137,0.838904109589041,289.796432876712,299.04539869281,"nwk"
54,302.73,304.02,301.29,4,2077-07-02,2077-06-29,179,6,4,2,0,0,0,0,1,300.49,0.913972602739726,0.956712328767123,0.853698630136986,289.796432876712,299.04539869281,"nwk"
55,302.915,303.29,301.92,4,2077-07-12,2077-07-09,189,7,4,3,0,0,0,0,0,300.49,0.920821917808219,0.933972602739726,0.879178082191781,289.796432876712,299.04539869281,"nwk"
56,303.5128,308.38,300.71,25,2077-08-08,2077-07-15,195,7,25,15,5,1,3,2,0,300.49,0.941643835616438,0.99972602739726,0.835068493150685,289.796432876712,299.04539869281,"nwk"
57,303.058125,306.24,300.51,16,2077-08-26,2077-08-11,222,8,16,8,1,0,1,0,0,300.49,0.924657534246575,0.991232876712329,0.823835616438356,289.796432876712,299.04539869281,"nwk"
58,302.395,303.96,300.51,6,2077-09-02,2077-08-28,239,8,6,3,0,0,0,0,0,300.49,0.899178082191781,0.954794520547945,0.823835616438356,289.796432876712,299.04539869281,"nwk"
59,301.505,301.53,301.48,2,2078-06-23,2078-06-22,172,6,2,0,0,0,0,0,1,300.49,0.862191780821918,0.863287671232877,0.861643835616438,289.796432876712,299.04539869281,"nwk"
60,303.285,303.79,302.78,2,2078-07-02,2078-07-01,181,7,2,2,0,0,0,0,0,300.49,0.932876712328767,0.952328767123288,0.916712328767123,289.796432876712,299.04539869281,"nwk"
61,302.06,303.33,300.81,4,2078-07-11,2078-07-08,188,7,4,1,0,0,0,0,0,300.49,0.885205479452055,0.936164383561644,0.840547945205479,289.796432876712,299.04539869281,"nwk"
62,301.945,302.44,301.45,2,2078-07-15,2078-07-14,194,7,2,0,0,0,0,0,0,300.49,0.879452054794521,0.903561643835616,0.86,289.796432876712,299.04539869281,"nwk"
63,302.225,303.42,300.8,8,2078-07-25,2078-07-18,198,7,8,4,0,0,0,0,0,300.49,0.892602739726027,0.938904109589041,0.84027397260274,289.796432876712,299.04539869281,"nwk"
64,302.62125,306.48,300.62,16,2078-08-11,2078-07-27,207,7,16,6,2,0,1,0,0,300.49,0.91041095890411,0.992876712328767,0.83013698630137,289.796432876712,299.04539869281,"nwk"
65,302.214,303.09,300.62,5,2078-08-17,2078-08-13,224,8,5,2,0,0,0,0,0,300.49,0.892602739726027,0.926849315068493,0.83013698630137,289.796432876712,299.04539869281,"nwk"
66,301.038,302.16,300.49,5,2078-08-27,2078-08-23,234,8,5,0,0,0,0,0,0,300.49,0.847123287671233,0.88958904109589,0.823013698630137,289.796432876712,299.04539869281,"nwk"
67,301.901666666667,304.26,300.74,6,2078-09-04,2078-08-30,241,8,6,1,0,0,0,0,0,300.49,0.878082191780822,0.962191780821918,0.837260273972603,289.796432876712,299.04539869281,"nwk"
68,301.54,302.61,300.62,5,2079-06-02,2079-05-29,148,5,5,1,0,0,0,0,1,300.49,0.863561643835616,0.90986301369863,0.83013698630137,289.796432876712,299.04539869281,"nwk"
69,301.57,302.24,300.78,3,2079-06-09,2079-06-07,157,6,3,0,0,0,0,0,0,300.49,0.864931506849315,0.893698630136986,0.838904109589041,289.796432876712,299.04539869281,"nwk"
70,301.646666666667,302.58,300.61,3,2079-06-27,2079-06-25,175,6,3,0,0,0,0,0,0,300.49,0.867945205479452,0.908767123287671,0.829315068493151,289.796432876712,299.04539869281,"nwk"
71,301.4,301.76,301.04,2,2079-07-01,2079-06-30,180,6,2,0,0,0,0,0,0,300.49,0.857260273972603,0.871780821917808,0.847945205479452,289.796432876712,299.04539869281,"nwk"
72,304.539069767442,307.84,300.68,43,2079-08-14,2079-07-03,183,7,43,36,16,0,9,4,0,300.49,0.967671232876712,0.999178082191781,0.833150684931507,289.796432876712,299.04539869281,"nwk"
73,301.34,301.86,300.82,2,2079-08-18,2079-08-17,228,8,2,0,0,0,0,0,0,300.49,0.855342465753425,0.876438356164384,0.841095890410959,289.796432876712,299.04539869281,"nwk"
74,301.815,301.89,301.74,2,2079-08-21,2079-08-20,231,8,2,0,0,0,0,0,0,300.49,0.874794520547945,0.878082191780822,0.870958904109589,289.796432876712,299.04539869281,"nwk"
75,302.31,303.73,300.92,3,2079-08-25,2079-08-23,234,8,3,1,0,0,0,0,0,300.49,0.896164383561644,0.949041095890411,0.843835616438356,289.796432876712,299.04539869281,"nwk"
1,302.696,303.54,302.02,5,2070-06-19,2070-06-15,165,6,5,2,0,0,0,0,1,300.6204,0.912054794520548,0.945753424657534,0.88986301369863,289.944139726027,299.168784313725,"phil"
2,301.53,301.98,301.3,3,2070-07-01,2070-06-29,179,6,3,0,0,0,0,0,0,300.6204,0.864383561643836,0.887671232876712,0.852602739726027,289.944139726027,299.168784313725,"phil"
3,302.095,303.19,300.67,6,2070-07-08,2070-07-03,183,7,6,2,0,0,0,0,0,300.6204,0.893424657534247,0.933150684931507,0.824657534246575,289.944139726027,299.168784313725,"phil"
4,301.36,301.76,300.96,2,2070-07-11,2070-07-10,190,7,2,0,0,0,0,0,0,300.6204,0.856164383561644,0.876438356164384,0.837260273972603,289.944139726027,299.168784313725,"phil"
5,302.95875,305.2,300.77,32,2070-08-13,2070-07-13,193,7,32,19,0,0,0,0,0,300.6204,0.923287671232877,0.981369863013699,0.828493150684931,289.944139726027,299.168784313725,"phil"
6,302.585,303.87,301.3,2,2070-08-16,2070-08-15,226,8,2,1,0,0,0,0,0,300.6204,0.907397260273973,0.954520547945205,0.852602739726027,289.944139726027,299.168784313725,"phil"
7,301.886,302.38,301.58,5,2070-08-25,2070-08-21,232,8,5,0,0,0,0,0,0,300.6204,0.882739726027397,0.902191780821918,0.866575342465753,289.944139726027,299.168784313725,"phil"
8,301.315,301.49,301.14,2,2070-08-30,2070-08-29,240,8,2,0,0,0,0,0,0,300.6204,0.853150684931507,0.861643835616438,0.844383561643836,289.944139726027,299.168784313725,"phil"
9,301.136666666667,301.4,300.99,3,2070-09-03,2070-09-01,243,9,3,0,0,0,0,0,0,300.6204,0.843561643835616,0.857534246575342,0.838904109589041,289.944139726027,299.168784313725,"phil"
10,301.23,301.32,301.14,2,2070-09-15,2070-09-14,256,9,2,0,0,0,0,0,0,300.6204,0.849041095890411,0.853972602739726,0.844383561643836,289.944139726027,299.168784313725,"phil"
11,302.056363636364,303.41,300.88,11,2071-06-25,2071-06-15,165,6,11,4,0,0,0,0,1,300.6204,0.891506849315069,0.942465753424658,0.835068493150685,289.944139726027,299.168784313725,"phil"
12,303.946666666667,305.68,302.48,3,2071-06-29,2071-06-27,177,6,3,2,1,0,0,0,0,300.6204,0.957534246575342,0.987397260273973,0.905205479452055,289.944139726027,299.168784313725,"phil"
13,301.99,302.9,301.08,2,2071-07-02,2071-07-01,181,7,2,1,0,0,0,0,0,300.6204,0.887945205479452,0.91972602739726,0.841369863013699,289.944139726027,299.168784313725,"phil"
14,302.156666666667,302.83,301.73,3,2071-07-12,2071-07-10,190,7,3,1,0,0,0,0,0,300.6204,0.895616438356164,0.916164383561644,0.875890410958904,289.944139726027,299.168784313725,"phil"
15,303.056923076923,306.4,300.81,13,2071-07-26,2071-07-14,194,7,13,8,1,0,1,0,0,300.6204,0.927397260273973,0.994246575342466,0.82986301369863,289.944139726027,299.168784313725,"phil"
16,304.378125,306.83,301.53,16,2071-08-13,2071-07-29,209,7,16,15,4,0,1,1,0,300.6204,0.967945205479452,0.997260273972603,0.864383561643836,289.944139726027,299.168784313725,"phil"
17,303.06375,304.07,302.04,8,2071-08-28,2071-08-21,232,8,8,6,0,0,0,0,0,300.6204,0.927671232876712,0.961095890410959,0.891232876712329,289.944139726027,299.168784313725,"phil"
18,301.235,301.35,301.12,2,2072-05-27,2072-05-26,146,5,2,0,0,0,0,0,1,300.6204,0.849041095890411,0.855616438356164,0.843013698630137,289.944139726027,299.168784313725,"phil"
19,301.01,301.13,300.89,2,2072-06-23,2072-06-22,173,6,2,0,0,0,0,0,0,300.6204,0.839178082191781,0.843561643835616,0.835342465753425,289.944139726027,299.168784313725,"phil"
20,300.793333333333,300.86,300.73,3,2072-06-28,2072-06-26,177,6,3,0,0,0,0,0,0,300.6204,0.829041095890411,0.834246575342466,0.827671232876712,289.944139726027,299.168784313725,"phil"
21,302.296666666667,303.27,301.59,3,2072-07-04,2072-07-02,183,7,3,1,0,0,0,0,0,300.6204,0.89972602739726,0.937260273972603,0.868219178082192,289.944139726027,299.168784313725,"phil"
22,302.136875,304.55,300.63,16,2072-07-28,2072-07-13,194,7,16,5,0,0,0,0,0,300.6204,0.894246575342466,0.972328767123288,0.823013698630137,289.944139726027,299.168784313725,"phil"
23,302.463333333333,303.79,301.3,3,2072-08-02,2072-07-31,212,7,3,1,0,0,0,0,0,300.6204,0.904383561643836,0.952054794520548,0.852602739726027,289.944139726027,299.168784313725,"phil"
24,304.126666666667,306.39,300.86,6,2072-08-09,2072-08-04,216,8,6,5,1,0,1,0,0,300.6204,0.961917808219178,0.993698630136986,0.834246575342466,289.944139726027,299.168784313725,"phil"
25,302.848333333333,305.31,300.97,6,2072-08-16,2072-08-11,223,8,6,4,0,0,0,0,0,300.6204,0.916986301369863,0.982739726027397,0.837534246575342,289.944139726027,299.168784313725,"phil"
26,302.11375,303.38,301.18,8,2072-09-01,2072-08-25,237,8,8,3,0,0,0,0,0,300.6204,0.893698630136986,0.941369863013699,0.845753424657534,289.944139726027,299.168784313725,"phil"
27,302.478888888889,303.65,300.73,9,2073-06-16,2073-06-08,158,6,9,5,0,0,0,0,1,300.6204,0.904383561643836,0.948767123287671,0.827671232876712,289.944139726027,299.168784313725,"phil"
28,301.1325,301.51,300.67,4,2073-07-01,2073-06-28,178,6,4,0,0,0,0,0,0,300.6204,0.843561643835616,0.863013698630137,0.824657534246575,289.944139726027,299.168784313725,"phil"
